8541,"VIA CONIUGI ROSETTI","(11.134405 46.132979, 11.134225 46.133175, 11.13416 46.133195, 11.134101 46.133261, 11.134044 46.133268, 11.133985 46.133336, 11.133947 46.133341, 11.133876 46.133416, 11.133836 46.133412, 11.133756 46.133495, 11.13373 46.133495, 11.133568 46.133667)"
5080,"VIA L. CANEPPELE","(11.101596 46.101434, 11.10159 46.101405, 11.101591 46.101385, 11.101593 46.101363, 11.101604 46.101331, 11.10162 46.101307, 11.101635 46.101295, 11.101654 46.101286, 11.101674 46.10128, 11.101696 46.101276, 11.101733 46.101277)"
3310,"VIA TORRE VERDE","(11.124321 46.071545, 11.124461 46.071457, 11.124538 46.071365)"
8489,"VIA DEI POMPEI","(11.133745 46.131204, 11.133696 46.131167, 11.133667 46.131125, 11.133618 46.131051, 11.133512 46.130921, 11.133371 46.130864)"
8940,"VIA DI SANTA BRIGIDA","(11.105531 46.018186, 11.105654 46.018131, 11.106075 46.017907)"
8940,"VIA DI SANTA BRIGIDA","(11.104826 46.01844, 11.104939 46.018425, 11.105007 46.018417, 11.105166 46.01836, 11.105205 46.018346, 11.105531 46.018186)"
8870,"VIA VAL GOLA","(11.105089 46.037168, 11.104752 46.037161, 11.104255 46.037193)"
8618,"ANDRONA DI GARNIGA","(11.096773 46.06295, 11.0968 46.062877, 11.096809 46.062828, 11.096816 46.062664, 11.096822 46.062604, 11.096849 46.062579)"
1415,"VIA R. GUARDINI","(11.118764 46.092439, 11.11873 46.092503, 11.118551 46.092822, 11.118083 46.093719, 11.117963 46.093954)"
2280,"VIA PASUBIO","(11.133419 46.060831, 11.13344 46.060975, 11.133509 46.061454)"
3110,"VIA F. SERAFINI","(11.127846 46.066709, 11.12788 46.0667)"
2050,"VIA A. NICOLODI","(11.135243 46.059186, 11.135233 46.058844, 11.135218 46.058332)"
7415,"VIA ALLA VAL","(11.152813 46.060258, 11.153294 46.060183)"
2070,"VIA G. OBERZINER","(11.117781 46.079006, 11.117593 46.078591, 11.117354 46.078065)"
1520,"LUNGADIGE G. LEOPARDI","(11.116561 46.076315, 11.116589 46.076247, 11.11664 46.076107, 11.11674 46.075812, 11.116784 46.075672, 11.116844 46.075441)"
5781,"VIA DELLE PALAZZINE","(11.104511 46.114367, 11.103908 46.114463, 11.103162 46.114576, 11.102629 46.114644, 11.102246 46.114706, 11.101944 46.11475, 11.101893 46.114748)"
6407,"VIA AL PEZ","(11.14773 46.084527, 11.147685 46.084577, 11.147616 46.084607, 11.147512 46.084635, 11.147387 46.084664, 11.147204 46.084728, 11.147045 46.084801, 11.146915 46.084911, 11.146855 46.084976, 11.146736 46.085036, 11.146608 46.085093, 11.146403 46.085183, 11.146358 46.0852, 11.146226 46.085229, 11.14598 46.085244, 11.145844 46.085242, 11.145597 46.085211, 11.145447 46.085191, 11.145406 46.085198, 11.145368 46.085213, 11.145327 46.085248, 11.145265 46.085323, 11.145177 46.085452)"
3506,"VIA G. B. TRENER","(11.120183 46.095536, 11.119872 46.095609, 11.119676 46.095662, 11.119453 46.095739, 11.119382 46.095763)"
900,"VIA A. DEGASPERI","(11.123722 46.05077, 11.12372 46.050779, 11.123713 46.050801, 11.123699 46.050824, 11.123679 46.050847, 11.123659 46.050862, 11.123631 46.050877)"
6456,"VIA DEL MONT DE SOTO","(11.139859 46.109562, 11.139878 46.10948, 11.13993 46.109395, 11.139957 46.109373, 11.140097 46.109271, 11.140158 46.10921, 11.140165 46.109189, 11.14015 46.109149, 11.139989 46.108993, 11.139963 46.108961, 11.139959 46.108926, 11.139987 46.108874, 11.140086 46.108722, 11.140168 46.10856, 11.140225 46.108457, 11.140279 46.108366, 11.140363 46.108305, 11.140376 46.108287, 11.140355 46.108255, 11.140357 46.108241, 11.140385 46.108231, 11.140442 46.108213, 11.140571 46.108126, 11.140631 46.108106, 11.140685 46.108087, 11.140795 46.108062, 11.14088 46.108063, 11.14098 46.108076, 11.141063 46.108093)"
7380,"PIAZZA G. MANCI","(11.154242 46.066205, 11.154315 46.066114, 11.15435 46.066052, 11.154372 46.065993, 11.15439 46.065933, 11.154424 46.065825, 11.154413 46.065743)"
8912,"VIA DELLE ISCHIE","(11.118159 46.009475, 11.118284 46.009455, 11.118884 46.009367, 11.119397 46.009265, 11.119546 46.009237, 11.119877 46.009201, 11.12001 46.009184)"
2880,"VIA SAN PIO X","(11.119222 46.052668, 11.119317 46.052655)"
3030,"PIAZZA RAFFAELLO SANZIO","(11.124752 46.072194, 11.124581 46.072274, 11.124465 46.072325)"
800,"VIA CARD. BERNARDO CLESIO","(11.125856 46.071953, 11.125889 46.071921, 11.126033 46.07179, 11.126104 46.071705, 11.126182 46.0716, 11.126339 46.07135, 11.126576 46.070976, 11.12659 46.070945, 11.126704 46.070686, 11.126783 46.070544)"
6400,"VIA ALLA VEDUTA","(11.153381 46.078831, 11.153571 46.078864, 11.15425 46.07899, 11.154907 46.079118, 11.155033 46.079141, 11.155218 46.079187, 11.155419 46.079257, 11.15557 46.079318, 11.155943 46.079472, 11.156159 46.079552, 11.156377 46.079608, 11.156604 46.079648, 11.156851 46.079697, 11.157061 46.079743, 11.157215 46.079781, 11.157363 46.079827, 11.157531 46.079905, 11.15767 46.079988, 11.158053 46.08032, 11.158604 46.080666, 11.158739 46.080752, 11.158786 46.080826)"
5010,"VIA AEROPORTO","(11.100721 46.107349, 11.100639 46.107423, 11.099613 46.107985, 11.099528 46.108026, 11.099466 46.108047, 11.099358 46.108058, 11.099264 46.108064, 11.099052 46.108056, 11.098817 46.108027, 11.098402 46.107985)"
8508,"VIA DELLE CASE NOVE","(11.128141 46.134515, 11.12799 46.134615, 11.127529 46.135033, 11.127487 46.135101, 11.12745 46.135175, 11.127443 46.135234, 11.127442 46.135341, 11.127457 46.135731, 11.127495 46.135807, 11.127529 46.13587, 11.127587 46.135936, 11.127921 46.136222, 11.128407 46.136695, 11.129002 46.13703, 11.129194 46.137107, 11.129335 46.137182, 11.129449 46.137256, 11.129618 46.137389, 11.129774 46.13756, 11.129875 46.137692, 11.129957 46.137809, 11.129999 46.137905, 11.130046 46.138009, 11.130088 46.138181, 11.130129 46.138273, 11.130193 46.138406, 11.130685 46.139205, 11.130963 46.139571, 11.131068 46.139729, 11.13112 46.139839, 11.13114 46.139915, 11.131197 46.140216, 11.131195 46.140338, 11.131164 46.140478, 11.131131 46.14055, 11.131062 46.140619, 11.130579 46.140954, 11.130359 46.141135, 11.130069 46.141366, 11.129955 46.141506, 11.129893 46.141632, 11.129849 46.141768, 11.129783 46.141889, 11.129703 46.142047, 11.129522 46.142251, 11.128954 46.142984, 11.128815 46.143065, 11.128591 46.143155)"
5778,"LUNGAVISIO LUIGI TOMASI","(11.110418 46.133735, 11.110397 46.133777, 11.110383 46.133858, 11.110358 46.134109, 11.11033 46.13427, 11.110306 46.134371, 11.110249 46.134476, 11.110223 46.13451, 11.110191 46.134534, 11.110158 46.134555, 11.110082 46.134573, 11.110011 46.134574, 11.109939 46.134562, 11.105022 46.132938, 11.104303 46.132682, 11.104019 46.132573, 11.103275 46.132219, 11.102769 46.13199, 11.10258 46.131896, 11.102533 46.131859, 11.10242 46.131778, 11.102163 46.131645, 11.10152 46.131352, 11.101075 46.131141, 11.099457 46.13039, 11.098172 46.129802, 11.096875 46.129214, 11.096226 46.128924, 11.095197 46.12847, 11.094273 46.128073)"
1760,"VIA A. MARIGHETTO","(11.131448 46.036956, 11.131482 46.036856, 11.13169 46.036349)"
1160,"VIA A. FOGAZZARO","(11.128822 46.055899, 11.129521 46.056039, 11.130239 46.056179, 11.130917 46.056316, 11.130966 46.056336)"
340,"VIALE N. BOLOGNINI","(11.130832 46.061168, 11.131215 46.060945)"
5640,"VIA GASPARE CRIVELLI","(11.111092 46.109052, 11.111129 46.10888, 11.111005 46.108865, 11.111034 46.108724)"
6140,"VIA DEL DOS","(11.130691 46.080026, 11.130654 46.08004, 11.130624 46.080059, 11.130595 46.080123, 11.130522 46.080408, 11.13044 46.080527)"
1390,"VIA A. GRAMSCI","(11.124261 46.052465, 11.124229 46.053145, 11.124228 46.053217, 11.124234 46.053258, 11.124256 46.053289, 11.124294 46.053324, 11.124355 46.05335, 11.124439 46.053362, 11.124687 46.053362, 11.124985 46.053361, 11.12559 46.053367, 11.125945 46.053371)"
845,"VIA E. CONCI","(11.141046 46.039812, 11.14077 46.039561, 11.140168 46.03905, 11.139942 46.038872, 11.139843 46.038791, 11.139724 46.03873, 11.139586 46.038675, 11.13947 46.038641, 11.139335 46.038619, 11.139174 46.038619, 11.138605 46.038674, 11.138118 46.038728, 11.138008 46.038748, 11.137908 46.038795, 11.137832 46.038851, 11.137791 46.038905, 11.137754 46.038969, 11.137738 46.03905, 11.137746 46.039118, 11.137805 46.039341, 11.137836 46.03944, 11.137857 46.039506, 11.137865 46.03957, 11.137848 46.039624, 11.137792 46.039702, 11.137722 46.039753, 11.137627 46.039797, 11.137538 46.039819, 11.137465 46.039819, 11.137378 46.039808, 11.137285 46.039787, 11.137184 46.03976, 11.137056 46.03972)"
150,"VIA L. ANZOLETTI","(11.135218 46.058332, 11.135198 46.05822)"
3310,"VIA TORRE VERDE","(11.121853 46.070381, 11.12225 46.070485)"
8653,"STRADA DI VANEZE","(11.072901 46.052393, 11.072876 46.052384, 11.072859 46.05237)"
3901,"VIA G. MATTEOTTI","(11.124202 46.056989, 11.124726 46.057375, 11.125125 46.057647)"
8027,"PIAZZA OVENO","(11.059859 46.071308, 11.059933 46.071288)"
5777,"VIA KUFSTEIN","(11.10339 46.118016, 11.103105 46.116751)"
5010,"VIA AEROPORTO","(11.104084 46.107197, 11.103717 46.107208, 11.102461 46.107263, 11.10193 46.107286, 11.101341 46.10731, 11.101054 46.107324, 11.100721 46.107349)"
3507,"VIA G. UNTERVEGER","(11.111275 46.092308, 11.110964 46.092677, 11.110808 46.092868, 11.110437 46.093328, 11.110231 46.093569, 11.11008 46.093791, 11.109973 46.093962, 11.10982 46.094203, 11.109708 46.09437, 11.109626 46.094496, 11.109606 46.094545, 11.109605 46.094567, 11.109613 46.094588, 11.109625 46.094607, 11.109643 46.094626, 11.10966 46.094638, 11.109684 46.09465, 11.109731 46.094665, 11.109859 46.094693, 11.110121 46.094746, 11.110245 46.094771, 11.110294 46.094784, 11.110342 46.094809, 11.110349 46.094834, 11.110357 46.094908)"
8780,"VIA DELLE MASERE","(11.111812 46.039083, 11.110504 46.038643, 11.109598 46.038341)"
2740,"BELVEDERE SAN FRANCESCO","(11.134107 46.065805, 11.134165 46.065754, 11.134261 46.065697, 11.134286 46.065675, 11.134454 46.06551, 11.134549 46.065419, 11.134633 46.065358, 11.134725 46.065299, 11.13473 46.065258, 11.13478 46.065257, 11.13491 46.065254, 11.135114 46.065241, 11.135359 46.065223, 11.135511 46.065194)"
7990,"VIA POMERANOS","(11.132685 46.013781, 11.132741 46.014145, 11.132779 46.01428)"
6461,"PIAZZETTA DEL MONT","(11.145983 46.10742, 11.145986 46.107313, 11.146022 46.107313, 11.146026 46.107365, 11.146113 46.107362, 11.146116 46.107393, 11.146338 46.107388, 11.146341 46.107456, 11.146395 46.107467, 11.146453 46.107506, 11.146441 46.107515, 11.146388 46.107486, 11.146293 46.107451, 11.145983 46.10742)"
7990,"VIA POMERANOS","(11.132779 46.01428, 11.132939 46.014327, 11.133047 46.014364, 11.133119 46.01439, 11.133226 46.01441, 11.133434 46.014423)"
8128,"VIA DEI MASI","(11.061064 46.08473, 11.060026 46.084203)"
3503,"VIA MESIANO","(11.140144 46.06201, 11.140077 46.061904, 11.140042 46.061788, 11.140011 46.061668, 11.139984 46.061583, 11.139975 46.061556, 11.139945 46.061521, 11.139895 46.061484, 11.139841 46.061458, 11.139717 46.061416, 11.139585 46.061391)"
50,"PIAZZA ADAMO D'AROGNO","(11.122015 46.066586, 11.121448 46.066534, 11.121333 46.066529, 11.121288 46.066642, 11.121051 46.066675, 11.121019 46.066668)"
6070,"VIA ALLE CAMPANELLE","(11.144306 46.071761, 11.143252 46.071664)"
900,"VIA A. DEGASPERI","(11.12509 46.050137, 11.124846 46.050126, 11.124488 46.050103, 11.124318 46.050083)"
5540,"VIA DEI MASADORI","(11.094773 46.122092, 11.095905 46.120608)"
5530,"VIA DEL LOGHET","(11.093022 46.121086, 11.093259 46.121227, 11.093378 46.121297, 11.093954 46.121632, 11.094773 46.122092)"
6485,"VIA DI MADERNO","(11.137147 46.091692, 11.137164 46.091615, 11.137174 46.091537, 11.137171 46.091367, 11.137188 46.091223, 11.137257 46.090983, 11.137346 46.090756, 11.137364 46.090685, 11.137396 46.090398, 11.137405 46.090301, 11.1374 46.090216, 11.13739 46.090168, 11.137319 46.089994, 11.137317 46.089956, 11.137337 46.089893)"
860,"VIA CONI ZUGNA","(11.133343 46.060293, 11.133896 46.060269, 11.133996 46.060267, 11.134174 46.060259)"
860,"VIA CONI ZUGNA","(11.134174 46.060259, 11.134553 46.060248, 11.135204 46.060227, 11.135272 46.060237)"
350,"VIA B. BOMPORTO","(11.118368 46.06522, 11.119011 46.065235)"
3350,"CORSO 3 NOVEMBRE","(11.125937 46.059886, 11.125951 46.059873, 11.12656 46.059276, 11.126643 46.059198, 11.126686 46.059157, 11.126942 46.058929)"
3430,"VIA DEI VENTUNO","(11.12758 46.069032, 11.127258 46.069167)"
3450,"VIALE VERONA","(11.129755 46.052754, 11.129782 46.052434, 11.129821 46.05224, 11.129918 46.05192, 11.13014 46.051361, 11.130198 46.051265)"
6170,"VIA DEL FORTE","(11.130891 46.081184, 11.130798 46.081181, 11.130709 46.08121, 11.130637 46.081215, 11.130547 46.081208, 11.130458 46.081201)"
8057,"STRADA DELLE VIOTE","(11.041155 46.020734, 11.039131 46.019287, 11.038871 46.019108, 11.038696 46.019016, 11.038493 46.018924, 11.0383 46.018866, 11.03805 46.018821, 11.037768 46.018807, 11.037555 46.018825, 11.037371 46.018856, 11.037199 46.018897, 11.036911 46.019003, 11.036298 46.01924, 11.036082 46.019338, 11.035927 46.019441, 11.035789 46.019554, 11.035643 46.019719, 11.035575 46.019822, 11.035498 46.020019, 11.035385 46.020404, 11.035262 46.020851, 11.035031 46.021707, 11.034924 46.022088, 11.034832 46.022314, 11.034432 46.023155, 11.033809 46.024433, 11.033363 46.025388, 11.032861 46.0264, 11.032643 46.026861, 11.032557 46.027017, 11.032488 46.027188, 11.032412 46.027288, 11.032284 46.02742, 11.032149 46.027537, 11.031758 46.02783, 11.031392 46.028102, 11.031193 46.028268, 11.031007 46.028464, 11.030928 46.028573, 11.030857 46.028691, 11.030705 46.028983, 11.030512 46.029321, 11.029978 46.030292, 11.029865 46.03051, 11.029772 46.030724, 11.029713 46.030938, 11.02953 46.031709, 11.029458 46.03198, 11.029399 46.032138, 11.028985 46.033096, 11.028556 46.034065, 11.02825 46.0348, 11.028113 46.035104, 11.027994 46.03529, 11.027917 46.035392, 11.027858 46.035458, 11.027645 46.035663, 11.026557 46.036598)"
8119,"VIA DEL CAPITELLO","(11.06137 46.086055, 11.061322 46.086096, 11.061226 46.086197, 11.061022 46.086408, 11.061247 46.086506, 11.061001 46.086768)"
2900,"VIA R. DA SANSEVERINO","(11.112519 46.056887, 11.112536 46.05689, 11.112549 46.056896, 11.112556 46.056901, 11.112562 46.056905, 11.112566 46.05691, 11.112569 46.056915, 11.11257 46.056921)"
3502,"VIA DEI GIARDINI","(11.13528 46.071143, 11.1357 46.071333, 11.135736 46.071368, 11.135764 46.071412, 11.135815 46.071525, 11.135872 46.071732)"
7263,"VIA DEL NESPOLAR","(11.153068 46.046067, 11.153123 46.046022, 11.153208 46.046006, 11.153253 46.046009, 11.15329 46.046022, 11.153374 46.046076, 11.153463 46.046164, 11.153517 46.046261, 11.15355 46.046365, 11.153597 46.046577, 11.153615 46.046767, 11.153631 46.047007, 11.153612 46.047201, 11.153597 46.04729, 11.15357 46.047367, 11.153538 46.047445, 11.153475 46.047536, 11.15342 46.047599, 11.153414 46.047658, 11.153436 46.047743, 11.153632 46.048166)"
8511,"VIA DON G. B. CORRADI","(11.128204 46.127153, 11.128094 46.126775, 11.128017 46.126524, 11.127974 46.126329, 11.127994 46.126241, 11.128095 46.12605, 11.128114 46.126)"
6406,"STRADA IMPERIALE","(11.158786 46.080826, 11.159341 46.080973, 11.159555 46.081029, 11.159768 46.081103, 11.159977 46.081188, 11.160194 46.081287, 11.16038 46.081386, 11.160605 46.081526)"
6402,"VIA PER CHIOGNA","(11.152515 46.084147, 11.152714 46.084128, 11.152905 46.084133, 11.153099 46.084166, 11.15336 46.084228, 11.153615 46.084276, 11.153731 46.084285, 11.15396 46.084288, 11.154074 46.084303, 11.154338 46.084339, 11.154502 46.08433, 11.154626 46.084316, 11.154894 46.084332, 11.155015 46.084334, 11.155074 46.084324, 11.155141 46.084304, 11.155195 46.084291, 11.155299 46.084281, 11.15563 46.08427, 11.156068 46.084094)"
7180,"STRADA DELLE TABARELLE","(11.144254 46.045138, 11.144145 46.045163, 11.143949 46.045216, 11.144147 46.045586)"
8940,"VIA DI SANTA BRIGIDA","(11.104826 46.01844, 11.104773 46.018365, 11.10473 46.01831, 11.104695 46.018258, 11.104577 46.018182)"
5260,"VIA PALUDI","(11.108289 46.10219, 11.108844 46.102267, 11.109096 46.102303, 11.10921 46.102323, 11.109279 46.102335)"
5260,"VIA PALUDI","(11.109279 46.102335, 11.109366 46.102343, 11.109455 46.102359, 11.109545 46.102393, 11.109587 46.102442)"
8041,"VIA DELLA RI","(11.059761 46.069671, 11.059912 46.069749, 11.059989 46.069797, 11.060074 46.069868, 11.060142 46.069944, 11.060182 46.070008, 11.060216 46.070059, 11.060271 46.070128, 11.0603 46.070148, 11.060364 46.07017, 11.060462 46.070177, 11.060519 46.070182, 11.060555 46.0702, 11.060591 46.070225, 11.060622 46.070253, 11.060646 46.070311, 11.060649 46.070354, 11.060626 46.070404, 11.060595 46.070481, 11.060598 46.070579, 11.060644 46.070663, 11.060691 46.070723, 11.060733 46.07076, 11.060786 46.070788, 11.060856 46.070816, 11.060916 46.070873, 11.060971 46.070964)"
8045,"VIA DEI SEGATI","(11.062124 46.073502, 11.062122 46.073427, 11.061857 46.072966)"
170,"VIA A. APOLLONIO","(11.134695 46.057113, 11.134587 46.057212, 11.134437 46.057319, 11.134196 46.057455)"
3450,"VIALE VERONA","(11.12777 46.057931, 11.128007 46.057472)"
3610,"VIA MAESTRI DEL LAVORO","(11.107705 46.087464, 11.107708 46.087581, 11.108148 46.087811, 11.107573 46.088483)"
6003,"VIA BASSANO","(11.127024 46.079753, 11.127043 46.079725)"
3802,"VIA BRUNO DE FINETTI","(11.12384 46.049633, 11.122234 46.049357)"
2950,"VIA SANTA CROCE","(11.123622 46.063332, 11.123691 46.063006)"
0,"","(11.139554 46.069895, 11.139582 46.06988, 11.139617 46.069868, 11.139654 46.069862, 11.139691 46.06986, 11.139726 46.069863, 11.139759 46.069869, 11.139782 46.069877, 11.139795 46.069883)"
8613,"VIA DELLA CROSARA","(11.096184 46.063991, 11.096071 46.063982, 11.095962 46.063968, 11.095934 46.064023, 11.095909 46.064107, 11.095884 46.064154, 11.09585 46.064227, 11.095828 46.064281, 11.095826 46.064304)"
2430,"VIA DI PIETRASTRETTA","(11.124931 46.076209, 11.125059 46.076693, 11.125117 46.077137, 11.125127 46.07715, 11.125145 46.077159, 11.125171 46.077161, 11.125191 46.077156, 11.125208 46.077143, 11.125222 46.077118, 11.125269 46.076734, 11.125343 46.07626, 11.12535 46.076244, 11.125382 46.076218, 11.125433 46.076205)"
3830,"STR. GARDESANA DI TRENTO","(11.099193 46.078499, 11.099262 46.078567)"
7030,"STRADA DEI BINDESI","(11.151564 46.042666, 11.151654 46.042925, 11.151722 46.043117, 11.151709 46.043222)"
5340,"VIA SOPRASASSO","(11.112174 46.106746, 11.112063 46.106721, 11.111029 46.106537)"
8422,"SPONDA TRENTINA","(11.117749 46.137509, 11.117533 46.137396)"
7815,"VIA NAZIONALE","(11.130597 46.012237, 11.130467 46.011998)"
8132,"PIAZZA DELLA REGOLA","(11.063676 46.086432, 11.063623 46.08659, 11.063541 46.086569, 11.063441 46.086674)"
950,"VIA DIETRO LE MURA B","(11.126289 46.067602, 11.126433 46.067703, 11.126552 46.067948)"
1050,"VIA L. EINAUDI","(11.12563 46.05244, 11.125648 46.053254)"
5260,"VIA PALUDI","(11.107955 46.104182, 11.107821 46.104392, 11.107629 46.104692)"
6170,"VIA DEL FORTE","(11.131651 46.085872, 11.131594 46.085936, 11.131547 46.086013, 11.131393 46.086282, 11.131312 46.086428, 11.131217 46.086591, 11.131145 46.086714, 11.131091 46.08681, 11.131048 46.086959)"
7050,"LOCALITA' CERNIDOR","(11.137466 46.049636, 11.13754 46.049594, 11.138091 46.049305, 11.138168 46.04929, 11.138345 46.0493, 11.138382 46.049304)"
0,"","(11.139622 46.070133, 11.139597 46.070125, 11.139566 46.070113, 11.139543 46.070098, 11.13952 46.070079, 11.1395 46.070054, 11.139487 46.070027, 11.139485 46.069998, 11.139492 46.069964, 11.139502 46.069943, 11.139519 46.069919, 11.139554 46.069895)"
6198,"VIA CARLO E VALERIA JULG","(11.14112 46.076683, 11.141156 46.076709, 11.141389 46.076897, 11.141411 46.076914, 11.141503 46.076974, 11.141559 46.077003, 11.141645 46.077028, 11.141691 46.077036, 11.14175 46.077043, 11.141788 46.077046, 11.141827 46.077046, 11.141874 46.077041, 11.141925 46.077034, 11.14196 46.077027, 11.142 46.077016, 11.142037 46.077004)"
6198,"VIA CARLO E VALERIA JULG","(11.142447 46.077619, 11.142325 46.077913, 11.141442 46.077858)"
6488,"VIA DI LANCIATESA","(11.14248 46.084527, 11.142498 46.084661, 11.142509 46.084823, 11.142522 46.085001, 11.14253 46.085208, 11.142502 46.085282, 11.142475 46.08538, 11.142422 46.085718, 11.142431 46.085833, 11.142449 46.086037, 11.142467 46.086127, 11.142537 46.086244, 11.142665 46.086446, 11.142776 46.086627, 11.142855 46.086797)"
